22年疫情，🐭🐭和女朋友异地分居了两年多，那时候不提倡出远门，🐭🐭也很老实没有到处跑一直线上办公，大概是 22 年 7 月的时候，🐭🐭被狐朋狗友怂恿，就偷偷去月抛，带去黑酒吧开了个包厢乱搞，本来什么事都不会有的，🐭🐭竟因为这次外出，不幸感染新冠，码变成了红码，成了密切接触者，当晚👮♂️找上门，🐭🐭被拉去方舱隔离，👮♂️盘问了鼠鼠的时候出行轨迹，本着救人一命胜造七级浮屠的原则，🐭🐭选择坦白从宽，（包括月抛场所），没想到的是，🐭🐭上了当地疫情红码仔去向的公众号，🐭🐭从家里出来到被逮捕整个过程都被写的清清楚楚，当时那篇推文传的沸沸扬扬，自从🐭🐭跟女朋友说了🐭🐭阳了以后，🐭🐭的女朋友莫名其妙就看到了那篇文章，打电话锤了🐭🐭几天，和🐭🐭分手，还有几个月就结婚了一下子没了。,3219805948,我能怎没名字了,点名批评😘,广东
经典小头控制大头,4057672100,发过去看,🍁Ж,山西
3,5565659036,大耳朵朵图图图,大耳朵朵图图图,安徽
3,6463480838,GK咸鱼116,GK咸鱼116,湖北
3,5709052677,Zc21725,Zc21725,河北
3,5709052677,Zc21725,Zc21725,河北
3,5709052677,Zc21725,Zc21725,河北
3,5709052677,Zc21725,Zc21725,河北
你这不活该?,1505758160,gggo1314,不知道🤗,吉林
管不住下半身是这样的,3474930588,祁画time,祁画time,广东
3,6309478773,奇葩吃药,贴吧用户_G3QJS1V,湖北
"听说这个挺多经验的 ิۖิۣ ۣۣۖۖۖۖิۖิิۣۣۖۖิ ۖิิۣۣۖۖิۣ ۣۣۖۖۖิۖิิ ۣۣۖۖ ۖ ۣۣۖۖิ ۖิิۣۣۖۖิۣ ۣۣۖۖۖิۖิิ ۣۣۖۖ ۖ ۣۣۖۖิ ۖิิۣۣۖۖิۣ ۣۣۖۖۖิۖิิ ۣۣۖۖ ۖ ۣۣۖۖิ ۖิิۣۣۖۖิۣ ۖ~
　　　ۣۣۖۖۖิۖิิ ۣۣۖۖ ۖ ۣۣۖۖิ ۖิิۣۣۖۖۖิۖิิ ۣۣۖۖ ۖ ۣۣۖۖ ۖ ۣۣۖۖิ ۖิิۣۣۖۖิ ۖิิۣۣۖۖۖิۖิิ ۣۣۖۖ ۖ ۣۣۖۖิ ۖิิۣۣۖۖิۣۣۣۖۖۖิۖิิ ۣۣۖۖ ۖ ۣۣۖۖิ ۖิิۣۣۖۖิۣ ۣۣۖۖۖิۖิิ ۣۣۖۖ ۖ ۣۣۖۖิ ۖิิۣۣۖۖิۣ ۣۣۖۖۖิۖิิ ۣۣۖۖ ۖ ۣۣۖۖิ ۖิิۣۣۖۖิۣ ۣۣۖۖۖิ
　　　 ิۖิۣ ۣۣۖۖۖۖิۖิิۣۣۖۖิ ۖิิۣۣۖۖิۣ ۣۣۖۖۖิۖิิ ۣۣۖۖ ۖ ۣۣۖۖิ ۖิิۣۣۖۖิۣ ۣۣۖۖۖิۖิิ ۣۣۖۖ ۖ ۣۣۖۖิ ۖิิۣۣۖۖิۣ ۣۣۖۖۖิۖิิ ۣۣۖۖ ۖ ۣۣۖۖิ ۖิิۣۣۖۖิۣ ۖ
　　　ۣۣۖۖۖิۖิิ ۣۣۖۖ ۖ ۣۣۖۖิ ۖิิۣۣۖۖۖิۖิิ ۣۣۖۖ ۖ ۣۣۖۖ ۖ ۣۣۖۖิ ۖิิۣۣۖۖิ ۖิิۣۣۖۖۖิۖิิ ۣۣۖۖ ۖ ۣۣۖۖิ ۖิิۣۣۖۖิۣۣۣۖۖۖิۖิิ ۣۣۖۖ ۖ ۣۣۖۖิ ۖิิۣۣۖۖิۣ ۣۣۖۖۖิۖิิ ۣۣۖۖ ۖ ۣۣۖۖิ ۖิิۣۣۖۖิۣ ۣۣۖۖۖิۖิิ ۣۣۖۖ ۖ ۣۣۖۖิ ۖิิۣۣۖۖิۣ ۣۣۖۖۖิ
　　　上边的字超过700哦，大家用这个水吧，省空间，不然影响看帖。",5991426940,,贴吧用户_GW2N8N3,江苏
3,2358120383,666强煎饭,兄弟，过来打球,广东
好似,2125144292,系鼠鼠我捏,查布多·德勒,广东
3,2384262483,XQ寒星,XQ寒星,福建
点了,2455345273,yanbowen0808,Tick🐒,上海
3,4678723801,vljboat,ran☁️,河南
3,6468544475,罗密欧与猪双子,翻斗花园的樱岛麻衣,江西
3,6468544475,罗密欧与猪双子,翻斗花园的樱岛麻衣,江西
3,6468544475,罗密欧与猪双子,翻斗花园的樱岛麻衣,江西
3,6468544475,罗密欧与猪双子,翻斗花园的樱岛麻衣,江西
3,5232320447,_醜奴兒,«醜»,广东
3,5232320447,_醜奴兒,«醜»,广东
3,5232320447,_醜奴兒,«醜»,广东
3,5232320447,_醜奴兒,«醜»,广东
3,5232320447,_醜奴兒,«醜»,广东
好似,6318145329,素质迷阿x,素质迷,河南
好似,1605531416,祢泠子,阿塞萝拉家的谜拟Q,江苏
3,3263499658,张大帅比嘿嘿嘿,贴吧用户_5QAt5Ut,浙江
我的天,2666072521,救兵看,救兵看,广东
3,4660056392,,Terre1,江西
3,4660056392,,Terre1,江西
3,4660056392,,Terre1,江西
3,4660056392,,Terre1,江西
3,4660056392,,Terre1,江西
下头男，给你挂xhs了,3525638076,,贴吧用户_5474DD3,天津
3,4280573557,云深不见月A,新叶猫,吉林
一眼编,3437653775,邓可波罗666,Montreal,湖北
"听说这个挺多经验的 ิۖิۣ ۣۣۖۖۖۖิۖิิۣۣۖۖิ ۖิิۣۣۖۖิۣ ۣۣۖۖۖิۖิิ ۣۣۖۖ ۖ ۣۣۖۖิ ۖิิۣۣۖۖิۣ ۣۣۖۖۖิۖิิ ۣۣۖۖ ۖ ۣۣۖۖิ ۖิิۣۣۖۖิۣ ۣۣۖۖۖิۖิิ ۣۣۖۖ ۖ ۣۣۖۖิ ۖิิۣۣۖۖิۣ ۖ~
　　　ۣۣۖۖۖิۖิิ ۣۣۖۖ ۖ ۣۣۖۖิ ۖิิۣۣۖۖۖิۖิิ ۣۣۖۖ ۖ ۣۣۖۖ ۖ ۣۣۖۖิ ۖิิۣۣۖۖิ ۖิิۣۣۖۖۖิۖิิ ۣۣۖۖ ۖ ۣۣۖۖิ ۖิิۣۣۖۖิۣۣۣۖۖۖิۖิิ ۣۣۖۖ ۖ ۣۣۖۖิ ۖิิۣۣۖۖิۣ ۣۣۖۖۖิۖิิ ۣۣۖۖ ۖ ۣۣۖۖิ ۖิิۣۣۖۖิۣ ۣۣۖۖۖิۖิิ ۣۣۖۖ ۖ ۣۣۖۖิ ۖิิۣۣۖۖิۣ ۣۣۖۖۖิ
　　　 ิۖิۣ ۣۣۖۖۖۖิۖิิۣۣۖۖิ ۖิิۣۣۖۖิۣ ۣۣۖۖۖิۖิิ ۣۣۖۖ ۖ ۣۣۖۖิ ۖิิۣۣۖۖิۣ ۣۣۖۖۖิۖิิ ۣۣۖۖ ۖ ۣۣۖۖิ ۖิิۣۣۖۖิۣ ۣۣۖۖۖิۖิิ ۣۣۖۖ ۖ ۣۣۖۖิ ۖิิۣۣۖۖิۣ ۖ
　　　ۣۣۖۖۖิۖิิ ۣۣۖۖ ۖ ۣۣۖۖิ ۖิิۣۣۖۖۖิۖิิ ۣۣۖۖ ۖ ۣۣۖۖ ۖ ۣۣۖۖิ ۖิิۣۣۖۖิ ۖิิۣۣۖۖۖิۖิิ ۣۣۖۖ ۖ ۣۣۖۖิ ۖิิۣۣۖۖิۣۣۣۖۖۖิۖิิ ۣۣۖۖ ۖ ۣۣۖۖิ ۖิิۣۣۖۖิۣ ۣۣۖۖۖิۖิิ ۣۣۖۖ ۖ ۣۣۖۖิ ۖิิۣۣۖۖิۣ ۣۣۖۖۖิۖิิ ۣۣۖۖ ۖ ۣۣۖۖิ ۖิิۣۣۖۖิۣ ۣۣۖۖۖิ
　　　上边的字超过700哦，大家用这个水吧，省空间，不然影响看帖。",4985528868,轻寒风剪剪丶,-风清夏▫,广东
要是真的可有点丢人了 偷吃还坦白你不配偷吃,1465353138,阳江音乐人,乡下的老牛,广东
3,4683331306,春风去梦你,春风如梦你▫,上海
3,1627073084,乱世丿丶乐,乱世丿丶乐,福建
3,1627073084,乱世丿丶乐,乱世丿丶乐,福建
3,1627073084,乱世丿丶乐,乱世丿丶乐,福建
3,1627073084,乱世丿丶乐,乱世丿丶乐,福建
3,1627073084,乱世丿丶乐,乱世丿丶乐,福建
gkd,6513491057,,(｡･ω･｡)ﾉ哈,湖北
大快人心,1582477264,shineking08,莱昂纳闷😜,福建
速度速度,3915746837,防御的憨憨,铁桶王八阵,浙江
有节目效果,1582477264,shineking08,莱昂纳闷😜,福建
3,4819936156,,aZXXE33,广东
没脸没皮,2973078937,ying浮生一梦,Oliv.,山西
好似,910125820,诉我手机,-230℃,湖南
出生,896611632,等待我的拉普达,该用户已被封禁！,山东
好似,3005125403,卡的不是很顿,卡的不是很顿,湖北
3,6606866961,ta说行云了,ta说行云了,山东
3,6606866961,ta说行云了,ta说行云了,山东
3,6606866961,ta说行云了,ta说行云了,山东
3,6606866961,ta说行云了,ta说行云了,山东
3,6606866961,ta说行云了,ta说行云了,山东
3,6606866961,ta说行云了,ta说行云了,山东
3,5569440157,yongw8oo,yongw8oo,广东
她现在哪还有理由指责你,608324846,喜欢你的三亩地,喜欢你的三亩地,河南
活该,4506981628,纯野男孩贾一乐,纯野男孩贾一乐,安徽
3,453184692,延迟╰那段伤,在下小弱鸡i-,江苏
3,5689692604,,贴吧用户_G4W5XP3,山东
3,5689692604,,贴吧用户_G4W5XP3,山东
3,3570076192,赛巴斯一米六,萝卜子大厨,辽宁
3,5791707531,白嫖怪28,青春内个梦机魂螺旋桨,黑龙江
3,5791707531,白嫖怪28,青春内个梦机魂螺旋桨,黑龙江
3,5791707531,白嫖怪28,青春内个梦机魂螺旋桨,黑龙江
3,5791707531,白嫖怪28,青春内个梦机魂螺旋桨,黑龙江
3,5791707531,白嫖怪28,青春内个梦机魂螺旋桨,黑龙江
你能不能去shi呀,3022832909,l903405409,厚积薄发😁☞,广东
3,5162119172,srker1,风响d,陕西
🙃,5162119172,srker1,风响d,陕西
3,5162119172,srker1,风响d,陕西
3,5162119172,srker1,风响d,陕西
3,5162119172,srker1,风响d,陕西
路过的吐口痰再走。,6378189153,吸血波比0,吸血波比0,贵州
3,2066323394,4睡醒了,立花🐭,山东
3,2066323394,4睡醒了,立花🐭,山东
3,2066323394,4睡醒了,立花🐭,山东
3,2294090948,辟邪17,辟邪17,浙江
3,2294090948,辟邪17,辟邪17,浙江
哦,2675162676,翻斗花园健康哥,满仓.,重庆
3,2294090948,辟邪17,辟邪17,浙江
3,2294090948,辟邪17,辟邪17,浙江
3,4776935059,,N★,山东
好似,5727547722,,孙笑  川次郎,北京
好编,6437490095,九天玄女1444,大猪6088,重庆
man what can I say？,4129429459,肖消晓,对的对的☜,宁夏
有女朋友还干出这种事？活该好吧,5694939822,,妨碍咱的,四川
3,2797717578,W心空空空,W空空空,河南
3,5050010092,妧妧爱倒灌,蒽蒽蒽蒽蒽蒽蒽,甘肃
迪嫩,934731989,,贴吧用户_0NNPEJV,上海
3,4864093949,,Mikey🤗,山东
出生,5023194170,还算不错22,小雨转晴o.0,广东
nc一个,1881510558,靓语之殇,靓语之殇,山东
该,4187835576,爱拍学生,5tudent,陕西
当然如果你是编的骗吧友高潮，那更是罪加一等,835174137,panamaz,panamaz,
细说月抛,6535296066,临安初雨春意浓,临安初雨春意浓,广东
这都24年了……你还在说22年的故事，记得清吗哥们儿……,862151680,处女座的情调,处女座的情调,江西
牛批,3069202482,北辰幕希,叮咚小圆帽,安徽
建议改名米线山,2273660359,rhdgb,真是太好玩啦🤗,河南
好似,2307110795,热情的色规划,奥利给老八,广东
破案了，玩原神玩的,3219805948,我能怎没名字了,点名批评😘,广东
3,4530458308,liw_Yue,李文月,山东
"听说这个挺多经验的 ิۖิۣ ۣۣۖۖۖۖิۖิิۣۣۖۖิ ۖิิۣۣۖۖิۣ ۣۣۖۖۖิۖิิ ۣۣۖۖ ۖ ۣۣۖۖิ ۖิิۣۣۖۖิۣ ۣۣۖۖۖิۖิิ ۣۣۖۖ ۖ ۣۣۖۖิ ۖิิۣۣۖۖิۣ ۣۣۖۖۖิۖิิ ۣۣۖۖ ۖ ۣۣۖۖิ ۖิิۣۣۖۖิۣ ۖ~
　　　ۣۣۖۖۖิۖิิ ۣۣۖۖ ۖ ۣۣۖۖิ ۖิิۣۣۖۖۖิۖิิ ۣۣۖۖ ۖ ۣۣۖۖ ۖ ۣۣۖۖิ ۖิิۣۣۖۖิ ۖิิۣۣۖۖۖิۖิิ ۣۣۖۖ ۖ ۣۣۖۖิ ۖิิۣۣۖۖิۣۣۣۖۖۖิۖิิ ۣۣۖۖ ۖ ۣۣۖۖิ ۖิิۣۣۖۖิۣ ۣۣۖۖۖิۖิิ ۣۣۖۖ ۖ ۣۣۖۖิ ۖิิۣۣۖۖิۣ ۣۣۖۖۖิۖิิ ۣۣۖۖ ۖ ۣۣۖۖิ ۖิิۣۣۖۖิۣ ۣۣۖۖۖิ
　　　 ิۖิۣ ۣۣۖۖۖۖิۖิิۣۣۖۖิ ۖิิۣۣۖۖิۣ ۣۣۖۖۖิۖิิ ۣۣۖۖ ۖ ۣۣۖۖิ ۖิิۣۣۖۖิۣ ۣۣۖۖۖิۖิิ ۣۣۖۖ ۖ ۣۣۖۖิ ۖิิۣۣۖۖิۣ ۣۣۖۖۖิۖิิ ۣۣۖۖ ۖ ۣۣۖۖิ ۖิิۣۣۖۖิۣ ۖ
　　　ۣۣۖۖۖิۖิิ ۣۣۖۖ ۖ ۣۣۖۖิ ۖิิۣۣۖۖۖิۖิิ ۣۣۖۖ ۖ ۣۣۖۖ ۖ ۣۣۖۖิ ۖิิۣۣۖۖิ ۖิิۣۣۖۖۖิۖิิ ۣۣۖۖ ۖ ۣۣۖۖิ ۖิิۣۣۖۖิۣۣۣۖۖۖิۖิิ ۣۣۖۖ ۖ ۣۣۖۖิ ۖิิۣۣۖۖิۣ ۣۣۖۖۖิۖิิ ۣۣۖۖ ۖ ۣۣۖۖิ ۖิิۣۣۖۖิۣ ۣۣۖۖۖิۖิิ ۣۣۖۖ ۖ ۣۣۖۖิ ۖิิۣۣۖۖิۣ ۣۣۖۖۖิ
　　　上边的字超过700哦，大家用这个水吧，省空间，不然影响看帖。",3921041928,,雅过敏😇,浙江
你都偷偷月抛了我还能说什么,2403667812,才不是NT啊,才不是NT啊,广东
3,6591022907,zzk986485710,贴吧用户_JaPMQKN236,山东
3,6591022907,zzk986485710,贴吧用户_JaPMQKN236,山东
3,6591022907,zzk986485710,贴吧用户_JaPMQKN236,山东
3,6591022907,zzk986485710,贴吧用户_JaPMQKN236,山东
3,6591022907,zzk986485710,贴吧用户_JaPMQKN236,山东
3,6591022907,zzk986485710,贴吧用户_JaPMQKN236,山东
香草,4873890611,cuberyxy,没有六便士,江苏
3,4179136430,,1VV,湖南
🥢🐴➕鞭,5674074438,kaasa555,我神秘高手,广东
好似,5993863259,零导小子,屏幕怎么黑了,江西
好死,1655477162,彡不蔚灬什么,碳烤飞鱼丸👻,四川
3,4598521771,自画像不死,贴吧用户_a4QZeD1,陕西
3,1197663372,Clever8u,塔尔塔罗斯-,湖南
3,3444338730,sheMTA,sheMTA,广东
你说得对,6321776315,zcfly10,lettazou,浙江
但是,6321776315,zcfly10,lettazou,浙江
扎不多得了,6321776315,zcfly10,lettazou,浙江
3,3444338730,sheMTA,sheMTA,广东
呃呃,6321776315,zcfly10,lettazou,浙江
3,3444338730,sheMTA,sheMTA,广东
3,3444338730,sheMTA,sheMTA,广东
一眼假,2496231167,鮽魚鮽魚,鮽魚鮽魚,广东
你真该死啊，💩,2420654096,音野桑,贴吧用户_7Aa66S6,广东
6,2479225800,okay怪咖,土生土长的土狗,广东
3,6361805071,Dhyhhd,刘楼村话事人,河南
3,6361805071,Dhyhhd,刘楼村话事人,河南
3,6361805071,Dhyhhd,刘楼村话事人,河南
3,6361805071,Dhyhhd,刘楼村话事人,河南
3,1907441598,灰涩若尘,娘娘的也很可爱捏🥵,江苏
33333,1632669489,,学高数🐴,海南
好惨啊，我很同情你,887230825,1451582279lbl,小小的也很开爱,山东
3,2319280978,非主流航哥,牧濑Tina,上海
3,2319280978,非主流航哥,牧濑Tina,上海
3,1209374531,长的帅没有错嘤,吴屁屁🐑,湖北
3,2319280978,非主流航哥,牧濑Tina,上海
3,2319280978,非主流航哥,牧濑Tina,上海
3,1209374531,长的帅没有错嘤,吴屁屁🐑,湖北
3,1209374531,长的帅没有错嘤,吴屁屁🐑,湖北
3,2428228056,64864hfkdhejxb,凕沨,云南
私了得了,2564585223,majjom,聋了吗问你玩不玩原神,广东
"听说这个挺多经验的 ิۖิۣ ۣۣۖۖۖۖิۖิิۣۣۖۖิ ۖิิۣۣۖۖิۣ ۣۣۖۖۖิۖิิ ۣۣۖۖ ۖ ۣۣۖۖิ ۖิิۣۣۖۖิۣ ۣۣۖۖۖิۖิิ ۣۣۖۖ ۖ ۣۣۖۖิ ۖิิۣۣۖۖิۣ ۣۣۖۖۖิۖิิ ۣۣۖۖ ۖ ۣۣۖۖิ ۖิิۣۣۖۖิۣ ۖ~
　　　ۣۣۖۖۖิۖิิ ۣۣۖۖ ۖ ۣۣۖۖิ ۖิิۣۣۖۖۖิۖิิ ۣۣۖۖ ۖ ۣۣۖۖ ۖ ۣۣۖۖิ ۖิิۣۣۖۖิ ۖิิۣۣۖۖۖิۖิิ ۣۣۖۖ ۖ ۣۣۖۖิ ۖิิۣۣۖۖิۣۣۣۖۖۖิۖิิ ۣۣۖۖ ۖ ۣۣۖۖิ ۖิิۣۣۖۖิۣ ۣۣۖۖۖิۖิิ ۣۣۖۖ ۖ ۣۣۖۖิ ۖิิۣۣۖۖิۣ ۣۣۖۖۖิۖิิ ۣۣۖۖ ۖ ۣۣۖۖิ ۖิิۣۣۖۖิۣ ۣۣۖۖۖิ
　　　 ิۖิۣ ۣۣۖۖۖۖิۖิิۣۣۖۖิ ۖิิۣۣۖۖิۣ ۣۣۖۖۖิۖิิ ۣۣۖۖ ۖ ۣۣۖۖิ ۖิิۣۣۖۖิۣ ۣۣۖۖۖิۖิิ ۣۣۖۖ ۖ ۣۣۖۖิ ۖิิۣۣۖۖิۣ ۣۣۖۖۖิۖิิ ۣۣۖۖ ۖ ۣۣۖۖิ ۖิิۣۣۖۖิۣ ۖ
　　　ۣۣۖۖۖิۖิิ ۣۣۖۖ ۖ ۣۣۖۖิ ۖิิۣۣۖۖۖิۖิิ ۣۣۖۖ ۖ ۣۣۖۖ ۖ ۣۣۖۖิ ۖิิۣۣۖۖิ ۖิิۣۣۖۖۖิۖิิ ۣۣۖۖ ۖ ۣۣۖۖิ ۖิิۣۣۖۖิۣۣۣۖۖۖิۖิิ ۣۣۖۖ ۖ ۣۣۖۖิ ۖิิۣۣۖۖิۣ ۣۣۖۖۖิۖิิ ۣۣۖۖ ۖ ۣۣۖۖิ ۖิิۣۣۖۖิۣ ۣۣۖۖۖิۖิิ ۣۣۖۖ ۖ ۣۣۖۖิ ۖิิۣۣۖۖิۣ ۣۣۖۖۖิ
　　　上边的字超过700哦，大家用这个水吧，省空间，不然影响看帖。",6458675818,,贴吧用户_JSZZabt,江苏
3,3203354927,lunjang,土笋冻好吃到爆了,广东
只能说好似,1373549594,avifev,玛德快乐🐭🐭,浙江
感觉lz像反串,6511212765,KevinWelt,Playder,吉林
3,5997595253,,素衣莫起风尘叹.,山东
3,5997595253,,素衣莫起风尘叹.,山东
3,5997595253,,素衣莫起风尘叹.,山东
3,5997595253,,素衣莫起风尘叹.,山东
分的好,6016004709,哦哈嗨害,哦哈嗨害,湖南
3,2563884051,kiss殇gg,玄都玉京上人,山东
快马加编,5218183787,,贴吧用户_aN69tb1,山东
串子？很难想象正常人这么逆天,2579949979,淡墨入江,🐭🐭丶🐭,上海
3,3139581578,China丶SN,徐州臭沙雕😇😇,江苏
别拿自己代表全体男性，你怎么不被新冠带走啊？挨打要立正，错了就得认，成年人了还想着只享受不负责，好似,6461941083,,默珏mj,山东
3,17596403558474,风雨飘摇燕归处,风雨飘摇燕归处,辽宁
3,17596403558474,风雨飘摇燕归处,风雨飘摇燕归处,辽宁
3,17596403558474,风雨飘摇燕归处,风雨飘摇燕归处,辽宁
3,17596403558474,风雨飘摇燕归处,风雨飘摇燕归处,辽宁
3,17596403558474,风雨飘摇燕归处,风雨飘摇燕归处,辽宁
好似,6486964282,uking50,uking50,福建
活该,5359801247,,✓,山东
我只能说好似,2780928034,,小马DJ,山东
没有比你更cs的人了,5359801247,,✓,山东
好似,1610453934,辰星晨星辰,辰星晨星辰,广东
继续编编不出来腿给你打断,2951417504,__T先森__,__T先森__,广东
字词,994645352,当冬夜渐冷Syz,两个魂喘着粗气🥵,四川
楽,4889447771,fotites,你急就你对,陕西
如果是真的就是活该，如果是假的楼主也活该，反正都该死,1258259781,忆似故人曲姿,539055814,浙江
3,2515492349,,贴吧用户_7tyyeZD,四川
3,2515492349,,贴吧用户_7tyyeZD,四川
3,2515492349,,贴吧用户_7tyyeZD,四川
3,2515492349,,贴吧用户_7tyyeZD,四川
3,2515492349,,贴吧用户_7tyyeZD,四川
3,5704806463,清风不问烟雨ya,471811912,广东
3,4912231248,我不是药神596,贴吧用户_aWUVU86,北京
怎么月抛的,931161882,坚持到底吖1,拒绝摆烂＠_＠,湖南
3,2854551334,一天之地,头疼头疼头疼11,浙江
爽了,2922550102,zxyzyf99,雪地里的白山茶,河南
好似,2656299675,千年之狐已成妖,千年之狐已成妖,广西
这么逆天的的言论真有莎✓信？,6328104326,,月胤,山西
好似,2193395073,oddisarapper,尼co拉🎀,安徽
3,6314965197,,巴克队长 ,湖北
如果是真的。我的评价是把自己埋了吧别祸害人,1135403920,7houstonrocket,Lwk😅,四川
该,3411430587,,哈哈哈哈😇👿👹,辽宁
你最好是编的,1385953955,跟我比穷谁能赢,浅右卫门佐切,山东
3,6557748887,栽沐桦,栽沐桦,湖南
啊？把lz的信息公之于众，这不算是侵犯他人隐私吗,5499975141,阅袂湖江,阅袂湖江,山西
3,3943523679,circle读,贴吧用户_5V68KtC,湖北
@隔壁谢谢谢大爷,3448752281,123456whph,隔壁谢老二,四川
好似,4438205046,还是这个十七,Craign,山东
该,2519367326,mony327,mony327,陕西
速更,1589536183,黯淡无光小星星,狂小👻,江西
约跑爽吗,644478199,偶是一只纸老虎,偶是一只纸老虎,北京
好似,1360148939,初年墨,初年墨,河南
"好似
么么哒",1182015448,拉拉爱502,常温中杯谢谢🍭,四川
你根本不是屎壳郎，你简直就是依托,2711143896,柴犬化小痴呆,薛定谔的柴犬º,广东
好似,5985345759,,贴吧用户_GWU7AJC,四川
活该,6052891357,带花鼠鼠,翰林院的红鲤鱼,广东
活该,2765222897,张MyE1,灬微风凉秋乀♀,河南
楼主什么时候似？,4087032952,crush2000abab,贴吧用户_5KKM15E,浙江
留个脚印先，这个帖子也快没了,3190949535,Andires,Luouan,广东
你兄弟让你吃屎你怎么不吃,5521275159,我无敌基尔加丹,我无敌基尔加丹,湖北
什么啥🖊,914984396,Sayonara_eri,你不用喜欢我,山西
人们从期预的诗句里选取自己心爱的意义，但诗句的最终意义是什么，我好像已经模糊了，我只记得她很漂亮，而我只是在寻找一个像她的人,1177342654,Faker927,迟归，,重庆
"更牛魔，（本帖就此完结）
应对方要求给对方打码保护对方隐私",3219805948,我能怎没名字了,点名批评😘,广东
cs,4142028434,靓靓的神仙姐姐,皮卡丘靓,宁夏
号，太好了,6305057859,BAIGUI丶,同舟共济丶,广西
楼主好似合影,6527203463,善良的君侯,善良的君侯,甘肃
"被拉黑了捏
打个🦶缓一缓",3219805948,我能怎没名字了,点名批评😘,广东
3,3464151043,张予扬2号,张予扬2号,广东
3,4967396928,梦回烟尘挽留,梦回烟尘挽留,江西
我不知道,3010894636,Cy1Sa,帖子已被删除,广东
孙笑川乐了,3989815252,乌瑟尔王V,乌瑟尔永远的圣骑士！,湖南
3,2454375765,,爱研究的小何同学,北京
一眼编,742990328,,礼堂DJ,天津
真的假的？,17596404377024,,贴吧用户_6S5DMD49S,福建
差不多得了,3987129722,铁拳公主,铁拳公主,云南
她还知道你贴吧id是吧，编的像样点，而且她为什么要给你看她妹妹的聊天，动动脑子,1315289295,真创世神,我身体很好😄,上海
一眼编。另外lz早点似哈,4040083219,膏药贴面膜,Skxnakkll,山东
3,4079657670,SADASDF傻傻的,The丷sky,山东
该,6349728483,来孙吧看戏罢了,CS1.5比原神好玩,广东
3,5476120707,,迷，幻,广东
不是疣淋滋？🐞house，老二当老大的玩意,1725082362,Stear24,寄ლლ,浙江
傻子，就说去喝酒啥都往外说你不死谁死,6591195189,yangfan2024129,贴吧用户_JaPNtQV,浙江
3,2828465906,tjq12346,长山远慕,湖北
史,4590916410,,我真无语了欸,湖南
3,4187878060,iaohouse,iaohouse,河南
3,3611430031,,乐乐乐乐乐。。乐,湖北
该,1345993799,快手ID32027506,窝小怡实名上网,山东
有些东西并不是你道歉就能原谅的，谈恋爱最基本的就是信任，你犯了一次错还是出轨，你有什么资格再要求别人再次相信你，就算你以后继续在一起，隔阂猜疑已经是无法抹去的了，赶紧分了不要再耽误人家了,2255521967,明明白白都明白,永远有点远🌌,新加坡
真该,2234404189,小甜心物语,糖炸肥鱼♤,上海
3,4605020511,百度网盘客服1,贴吧用户_a4RM7tC124,河北
